0,1,49.711
0,2,72.254
0,3,71.965
0,4,72.832
0,5,72.254
0,6,72.832
0,7,72.832
0,8,71.965
0,9,70.231
0,10,71.676
0,11,70.809
0,12,70.809
0,13,71.387
1,1,75.145
1,2,71.965
1,3,74.277
1,4,75.723
1,5,71.098
1,6,72.832
1,7,72.832
1,8,73.121
1,9,74.277
1,10,73.699
1,11,71.965
1,12,74.566
1,13,73.410
1,14,73.410
1,15,73.121
1,16,73.121
1,17,72.832
1,18,72.543
1,19,72.543
1,20,72.543
1,21,72.254
1,22,72.832
1,23,73.699
1,24,73.699
1,25,73.988
2,1,74.566
2,2,63.873
2,3,67.919
2,4,68.208
2,5,67.052
2,6,70.809
2,7,68.497
2,8,71.965
2,9,73.410
2,10,73.699
2,11,72.832
2,12,73.121
2,13,73.121
2,14,70.231
2,15,72.832
2,16,73.121
2,17,73.121
